bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,node_id
MA0101202310A0014205,야도헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110011,1,대지,611,11,대전광역시 유성구 봉명동 611-11,302003167023,대전광역시 유성구 문화원로,93,,3020011100106110011000001,,대전광역시 유성구 문화원로 93,305301,34184,,3,,127.3461493843,36.3592364116494,cnu
MA0101202305A0147369,진원소우대전,봉명점,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110011,1,대지,611,11,대전광역시 유성구 봉명동 611-11,302003167023,대전광역시 유성구 문화원로,93,,3020011100106110011000001,,대전광역시 유성구 문화원로 93,305301,34184,,2,,127.3461493843,36.3592364116494,cnu
MA0101202406A0113711,더히든,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300002,1,대지,630,2,대전광역시 유성구 봉명동 630-2,302004301287,대전광역시 유성구 온천북로33번길,21,14,3020011100106300002000001,,대전광역시 유성구 온천북로33번길 21-14,305301,34185,,,,127.346188762027,36.3580647704018,cnu
MA0101202406A0200623,고릴라야시장,봉명점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300002,1,대지,630,2,대전광역시 유성구 봉명동 630-2,302004301287,대전광역시 유성구 온천북로33번길,21,14,3020011100106300002000001,,대전광역시 유성구 온천북로33번길 21-14,305301,34185,,1,,127.346188762027,36.3580647704018,cnu
MA0101202211A0004769,더히든,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300002,1,대지,630,2,대전광역시 유성구 봉명동 630-2,302004301287,대전광역시 유성구 온천북로33번길,21,14,3020011100106300002000001,,대전광역시 유성구 온천북로33번길 21-14,305301,34185,,3,,127.346188762027,36.3580647704018,cnu
MA0101202210A0043496,리파인,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300002,1,대지,630,2,대전광역시 유성구 봉명동 630-2,302004301287,대전광역시 유성구 온천북로33번길,21,14,3020011100106300002000001,,대전광역시 유성구 온천북로33번길 21-14,305301,34185,,2,,127.346188762027,36.3580647704018,cnu
MA0101202406A0179867,제일오겹살,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,1,,127.346202896607,36.3587406105327,cnu
MA0101202406A0159993,진수곱창대전,봉명점,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,1,,127.346202896607,36.3587406105327,cnu
MA010120220811720659,에스제이뷰티헤어유성,봉명점,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,2,,127.346202896607,36.3587406105327,cnu
MA0101202603A0043937,화몽,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,1,,127.346202896607,36.3587406105327,cnu
MA0101202501A0020360,철길부산집대전,봉명점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,,,127.346202896607,36.3587406105327,cnu
MA0101202412A0020111,팀플피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210002,1,대지,621,2,대전광역시 유성구 봉명동 621-2,302003167023,대전광역시 유성구 문화원로,94,,3020011100106210002000002,레자미탐앤탐,대전광역시 유성구 문화원로 94,305301,34185,,3,,127.346202896607,36.3587406105327,cnu
MA0101202406A0516363,풍바오,봉명점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300003,1,대지,630,3,대전광역시 유성구 봉명동 630-3,302004301287,대전광역시 유성구 온천북로33번길,21,12,3020011100106300003000001,,대전광역시 유성구 온천북로33번길 21-12,305301,34185,,1,,127.346333559244,36.3580553390458,cnu
MA0101202409A0066630,2020메이드인오푼2두잔,코리아,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300003,1,대지,630,3,대전광역시 유성구 봉명동 630-3,302004301287,대전광역시 유성구 온천북로33번길,21,12,3020011100106300003000001,,대전광역시 유성구 온천북로33번길 21-12,305301,34185,,3,,127.346333559244,36.3580553390458,cnu
MA0101202509A0026426,탑노래바,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300003,1,대지,630,3,대전광역시 유성구 봉명동 630-3,302004301287,대전광역시 유성구 온천북로33번길,21,12,3020011100106300003000001,,대전광역시 유성구 온천북로33번길 21-12,305301,34185,,2,,127.346333559244,36.3580553390458,cnu
MA010120220803591140,엑스디테일,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104900012,1,대지,490,12,대전광역시 유성구 궁동 490-12,302004301140,대전광역시 유성구 대학로76번길,41,,3020012200104900012000001,엑스디테일,대전광역시 유성구 대학로76번길 41,305335,34183,,,,127.346399209274,36.3602990736345,cnu
MA0101202507A0014718,더개러지1983,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104900012,1,대지,490,12,대전광역시 유성구 궁동 490-12,302004301140,대전광역시 유성구 대학로76번길,41,,3020012200104900012000001,,대전광역시 유성구 대학로76번길 41,305335,34183,,,,127.346399209274,36.3602990736345,cnu
MA0101202406A0150015,소신마케팅,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,,대전광역시 유성구 문화원로 95,305301,34184,,,,127.34644980501,36.3591454234876,cnu
MA0101202311A0028991,탁구발전소24대전,유성점,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,가은빌딩,대전광역시 유성구 문화원로 95,305301,34184,,,,127.34644980501,36.3591454234876,cnu
MA0101202209A0036285,타코앤칩스,,I2,음식,I204,서양식,I20499,기타 서양식 음식점,I56123,서양식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,가은빌딩,대전광역시 유성구 문화원로 95,305301,34184,,2,,127.34644980501,36.3591454234876,cnu
MA010120220806430769,고기원칙대전,봉명점,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,,대전광역시 유성구 문화원로 95,305301,34184,,1,,127.34644980501,36.3591454234876,cnu
MA010120220808457670,스페인261식당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,,대전광역시 유성구 문화원로 95,305301,34184,,,,127.34644980501,36.3591454234876,cnu
MA010120220813514287,택이네조개전골,봉명점,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106110005,1,대지,611,5,대전광역시 유성구 봉명동 611-5,302003167023,대전광역시 유성구 문화원로,95,,3020011100106110005000001,,대전광역시 유성구 문화원로 95,305301,34184,,1,,127.34644980501,36.3591454234876,cnu
MA010120220812099833,대전드론비행학교,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104870004,1,대지,487,4,대전광역시 유성구 궁동 487-4,302004301141,대전광역시 유성구 대학로76번안길,43,,3020012200104870004011885,남양빌딩,대전광역시 유성구 대학로76번안길 43,305335,34183,,6,,127.346457673509,36.3609207144878,cnu
MA010120220807292769,에스제이,코리아,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104870004,1,대지,487,4,대전광역시 유성구 궁동 487-4,302004301141,대전광역시 유성구 대학로76번안길,43,,3020012200104870004011885,,대전광역시 유성구 대학로76번안길 43,305335,34183,,1,,127.346457673509,36.3609207144878,cnu
MA010120220806533576,알비엠커넥팅협동조합,,M1,과학·기술,M115,기타 전문 과학,M11504,사업/무형 재산권 중개업,M71531,경영 컨설팅업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104870004,1,대지,487,4,대전광역시 유성구 궁동 487-4,302004301141,대전광역시 유성구 대학로76번안길,43,,3020012200104870004011885,,대전광역시 유성구 대학로76번안길 43,305335,34183,,5,,127.346457673509,36.3609207144878,cnu
MA0101202411A0157305,포트리스어학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104870004,1,대지,487,4,대전광역시 유성구 궁동 487-4,302004301141,대전광역시 유성구 대학로76번안길,43,,3020012200104870004011885,,대전광역시 유성구 대학로76번안길 43,305335,34183,,4,,127.346457673509,36.3609207144878,cnu
MA0101202512A0015832,전마니,봉명점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230001,1,대지,623,1,대전광역시 유성구 봉명동 623-1,302004301287,대전광역시 유성구 온천북로33번길,35,11,3020011100106230001000001,,대전광역시 유성구 온천북로33번길 35-11,305301,34185,,1,,127.346468413326,36.3583162887875,cnu
MA0101202506A0011389,붐노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230001,1,대지,623,1,대전광역시 유성구 봉명동 623-1,302004301287,대전광역시 유성구 온천북로33번길,35,11,3020011100106230001000001,,대전광역시 유성구 온천북로33번길 35-11,305301,34185,,,,127.346468413326,36.3583162887875,cnu
MA0101202512A0011963,하쿠류코쿠류,봉명점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230001,1,대지,623,1,대전광역시 유성구 봉명동 623-1,302004301287,대전광역시 유성구 온천북로33번길,35,11,3020011100106230001000001,,대전광역시 유성구 온천북로33번길 35-11,305301,34185,,1,,127.346468413326,36.3583162887875,cnu
MA0101202505A0015485,붐노래바,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230001,1,대지,623,1,대전광역시 유성구 봉명동 623-1,302004301287,대전광역시 유성구 온천북로33번길,35,11,3020011100106230001000001,,대전광역시 유성구 온천북로33번길 35-11,305301,34185,,2,,127.346468413326,36.3583162887875,cnu
MA010120220806189286,춘수사,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300004,1,대지,630,4,대전광역시 유성구 봉명동 630-4,302004301287,대전광역시 유성구 온천북로33번길,21,8,3020011100106300004000001,,대전광역시 유성구 온천북로33번길 21-8,305301,34185,,2,,127.346500559169,36.3580278196343,cnu
MA0101202505A0008507,흑백삼겹살,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300004,1,대지,630,4,대전광역시 유성구 봉명동 630-4,302004301287,대전광역시 유성구 온천북로33번길,21,8,3020011100106300004000001,춘수사,대전광역시 유성구 온천북로33번길 21-8,305301,34185,,,,127.346500559169,36.3580278196343,cnu
MA010120220807066779,한,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,,대전광역시 유성구 문화원로 98,305301,34185,,3,,127.34654792091,36.3586585046248,cnu
MA010120220806361941,리케리케주,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,,대전광역시 유성구 문화원로 98,305301,34185,,,,127.34654792091,36.3586585046248,cnu
MA0101202512A0028438,오오구,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,일부,대전광역시 유성구 문화원로 98,305301,34185,,1,,127.34654792091,36.3586585046248,cnu
MA0101202511A0039182,봉명별밤,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,,대전광역시 유성구 문화원로 98,305301,34185,,3,,127.34654792091,36.3586585046248,cnu
MA0101202601A0049845,1984술마시는작업실,봉명점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,,대전광역시 유성구 문화원로 98,305301,34185,,2,,127.34654792091,36.3586585046248,cnu
MA0101202512A0040330,소야컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210004,1,대지,621,4,대전광역시 유성구 봉명동 621-4,302003167023,대전광역시 유성구 문화원로,98,,3020011100106210004000001,,대전광역시 유성구 문화원로 98,305301,34185,,4,,127.34654792091,36.3586585046248,cnu
MA0101202408A0046190,케이씨,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230002,1,대지,623,2,대전광역시 유성구 봉명동 623-2,302004301287,대전광역시 유성구 온천북로33번길,35,9,3020011100106230002000001,까사보니타,대전광역시 유성구 온천북로33번길 35-9,305301,34185,,3,,127.346579707007,36.3582889307804,cnu
MA0101202406A0119655,엠쓰리,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230002,1,대지,623,2,대전광역시 유성구 봉명동 623-2,302004301287,대전광역시 유성구 온천북로33번길,35,9,3020011100106230002000001,까사보니타,대전광역시 유성구 온천북로33번길 35-9,305301,34185,,,,127.346579707007,36.3582889307804,cnu
MA010120220812211979,엠쓰리,,I2,음식,I201,한식,I20101,백반/한정식,R91221,전자 게임장 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230002,1,대지,623,2,대전광역시 유성구 봉명동 623-2,302004301287,대전광역시 유성구 온천북로33번길,35,9,3020011100106230002000001,까사보니타,대전광역시 유성구 온천북로33번길 35-9,305301,34185,,2,,127.346579707007,36.3582889307804,cnu
MA010120220805751265,신척추교정운동센터,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104900011,1,대지,490,11,대전광역시 유성구 궁동 490-11,302004301141,대전광역시 유성구 대학로76번안길,62,,3020012200104900011012188,승은빌딩,대전광역시 유성구 대학로76번안길 62,305335,34183,,,,127.346699793644,36.3602441313561,cnu
MA010120220808645725,박가원옻닭,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104900011,1,대지,490,11,대전광역시 유성구 궁동 490-11,302004301141,대전광역시 유성구 대학로76번안길,62,,3020012200104900011012188,,대전광역시 유성구 대학로76번안길 62,305335,34183,,1,,127.346699793644,36.3602441313561,cnu
MA010120220805764760,리드클라임커뮤니케이션,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104900011,1,대지,490,11,대전광역시 유성구 궁동 490-11,302004301141,대전광역시 유성구 대학로76번안길,62,,3020012200104900011012188,승은빌딩,대전광역시 유성구 대학로76번안길 62,305335,34183,,5,,127.346699793644,36.3602441313561,cnu
MA010120220803307778,파이널나인,봉명점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,4,,127.346734366856,36.3579910943934,cnu
MA0101202211A0098609,토리아에즈대전,봉명점,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,1,,127.346734366856,36.3579910943934,cnu
MA0101202301A0071198,콤마,봉명점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,3,,127.346734366856,36.3579910943934,cnu
MA0101202302A0113042,쏠단란주점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,스타트타워,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,3,,127.346734366856,36.3579910943934,cnu
MA010120220809324039,리셋,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,1,,127.346734366856,36.3579910943934,cnu
MA0101202604A0016155,벙커,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,스마트타워,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,,,127.346734366856,36.3579910943934,cnu
MA0101202604A0047448,고도,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,,,127.346734366856,36.3579910943934,cnu
MA0101202507A0041879,씨유,유성타운점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,1,,127.346734366856,36.3579910943934,cnu
MA0101202601A0001454,쏠노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,,,127.346734366856,36.3579910943934,cnu
MA0101202510A0028588,혼시츠대전,봉명점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,1,,127.346734366856,36.3579910943934,cnu
MA0101202603A0008201,김오조숯불쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,,,127.346734366856,36.3579910943934,cnu
MA0101202508A0030764,씨유,유성타운점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,1,,127.346734366856,36.3579910943934,cnu
MA010120220809665140,판도라,1호점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,4,,127.346734366856,36.3579910943934,cnu
MA0101202504A0092766,채링크로스,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,제,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,3,,127.346734366856,36.3579910943934,cnu
MA010120220803225879,판도라,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106300005,1,대지,630,5,대전광역시 유성구 봉명동 630-5,302004301287,대전광역시 유성구 온천북로33번길,21,4,3020011100106300005000002,,대전광역시 유성구 온천북로33번길 21-4,305301,34185,,4,,127.346734366856,36.3579910943934,cnu
MA010120220806255591,황산옥,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106210005,1,대지,621,5,대전광역시 유성구 봉명동 621-5,302003167023,대전광역시 유성구 문화원로,100,,3020011100106210005000001,봉명동,대전광역시 유성구 문화원로 100,305301,34185,,2,,127.346759527614,36.3586398672162,cnu
MA010120220806985294,아이언PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230003,1,대지,623,3,대전광역시 유성구 봉명동 623-3,302004301287,대전광역시 유성구 온천북로33번길,35,5,3020011100106230003000001,에이스타운3차,대전광역시 유성구 온천북로33번길 35-5,305301,34185,,2,,127.346780251309,36.3582883489189,cnu
MA010120220812705574,회뜨는총각,봉명점,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106230003,1,대지,623,3,대전광역시 유성구 봉명동 623-3,302004301287,대전광역시 유성구 온천북로33번길,35,5,3020011100106230003000001,에이스타운3차,대전광역시 유성구 온천북로33번길 35-5,305301,34185,,1,,127.346780251309,36.3582883489189,cnu
